idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
14293,15272.80036216187,90758.92,1.538752e-05,1,1,1,1,1,1,8.232303727595536e-14,1.6110834888394265e-11,5.740498909556635e-09,1,1,3
14294,13392669742697.229,8022599000000.0,3.949207,0,0,0,0,1,1,1.8564299433642473e-06,1.8566888323170568e-06,7.276443803926011e-05,23,12,6
14295,1387539.1337887358,1324790.0,0.01306858,1,1,1,1,1,1,3.6400327196872695e-12,1.936383275946696e-10,2.6242634176831814e-08,1,1,3
14296,15425083878.359924,5256104000.0,0.2500501,0,0,0,0,1,1,1.1085967683528422e-09,4.4204129209459166e-08,0.00017125454476027898,13,7,5
14297,177699867.4554018,252967800.0,0.2499994,0,0,0,0,1,1,1.417636730227656e-09,2.52004213607826e-08,9.528331962910253e-05,8,4,5
14298,161777662.67580205,3008115000.0,0.2499965,0,0,0,0,1,1,2.277349198109846e-09,1.1067936678266221e-08,6.048822396631515e-06,9,5,5
14299,1223815.211277478,807898.5,0.01625023,1,1,1,1,1,1,2.315418683717014e-11,1.8581294108210129e-09,2.5877965398645095e-09,1,1,3
14300,14987027824.240969,244636700000.0,0.2518479,0,0,0,0,1,1,2.5514561574624395e-09,1.5985835433163231e-09,8.468321981036642e-06,16,8,5
14301,2652148.6335904202,14442840.0,0.141666,1,1,0,1,1,1,2.4305391033152546e-11,4.5979189899902906e-10,4.8223313413281454e-05,2,1,3
14302,10252234126.689749,9898649000.0,0.2499939,0,0,0,0,1,1,6.116307738057714e-10,1.837226004663961e-08,7.794560134211093e-05,13,10,5
14303,215571501.4954462,98937120.0,0.2500014,0,0,0,0,1,1,6.280713216551444e-09,2.3567478253237183e-09,2.4277631411194345e-06,7,4,4
14304,35075185.68973997,25546160.0,0.2497701,0,0,0,0,1,1,1.5393817593160764e-09,2.092657026978518e-08,3.8171015919151e-07,4,2,4
14305,58404820.16662617,334373300.0,0.2499978,0,0,0,0,1,1,9.894727814874216e-10,5.7009615361813815e-09,3.1964007957852036e-05,7,4,4
14306,148064.24416704947,439378.6,0.0007242795,1,1,1,1,1,1,1.1345369088644475e-12,1.8555379455165166e-11,5.818906245735889e-09,1,1,3
14307,4695897056.710841,4150507000.0,0.2500143,0,0,0,0,1,1,4.285838350881477e-11,2.5199534459119377e-08,2.3088266521309464e-05,11,6,5
14308,123.0836067304861,46.04281,9.522352e-11,1,1,1,1,0,1,7.835436742085637e-16,1.785360229089513e-13,1.1864271792198995e-08,0,0,1
14309,4520987754.737558,4563240000.0,0.2500337,0,0,0,0,1,1,4.601890368771677e-09,4.3828042584070914e-08,0.00023864143476254318,10,6,5
14310,13512501.754067214,8128650.0,0.17765,0,0,0,0,1,1,1.0405459560078279e-07,1.1300284273746486e-07,1.6466854437590302e-07,1,1,3
14311,82154249.25439967,30012210.0,0.2499841,0,0,0,0,1,1,1.3395559231837553e-08,3.7994863365779654e-08,7.75078387415189e-05,5,3,4
14312,1703782964909.3325,1448755000000.0,0.262137,0,0,0,0,1,1,2.938322021481172e-07,2.9346559067929754e-07,0.00015336382694164865,20,10,6
14313,25742.91450106381,134259.2,3.84265e-05,1,1,1,1,1,1,1.127986593019159e-13,5.3144710854269306e-12,3.136415016591343e-10,1,1,3
14314,44093386194.04734,67473540000.0,0.2482271,0,0,0,0,1,1,1.3955933995524637e-08,3.4805095079816744e-09,0.00017497373436120963,13,7,5
14315,1079.097754220037,593.4607,1.531518e-08,1,1,1,1,1,1,6.730039096061457e-14,9.158850235184628e-13,2.5947021050426787e-08,1,1,2
14316,294825214043.3026,2534405000000.0,0.2323016,0,0,0,0,1,1,4.871109987591993e-08,4.846381285172896e-08,3.821344817944716e-05,20,10,5
14317,7104.818103713658,21677.4,1.175259e-06,1,1,1,1,1,1,3.3892263108491526e-13,7.980087404635732e-12,8.335497907664563e-05,1,1,3
14318,1748473312.1605966,1091507000.0,0.2500032,0,0,0,0,1,1,1.4755746624572907e-10,3.847337948226226e-09,0.00011870336988878405,10,6,5
14319,16187062148.796173,14250310000.0,0.2499571,0,0,0,0,1,1,1.0952026718857866e-07,4.804923237067271e-09,5.1278494141882014e-05,13,7,5
14320,13082000687.511917,84500270000.0,0.2493766,0,0,0,0,1,1,2.3481199207253667e-09,7.376727007013528e-10,2.7074747839583857e-05,15,8,5
14321,104858994.7596193,85679110.0,0.2499907,0,0,0,0,1,1,2.0138006817660425e-09,1.3178686808501539e-08,1.1685520193704946e-06,6,3,4
14322,61.775624394378305,241.67,1.332277e-10,1,1,1,1,0,1,0.0,5.1073086987160156e-14,1.2275373291549927e-06,0,0,1
14323,9492236360.923258,5614653000.0,0.2499393,0,0,0,0,1,1,3.882744459133859e-09,1.5251836995447454e-08,0.00010019735905891921,13,7,5
14324,43857033726.40289,78696460000.0,0.2506146,0,0,0,0,1,1,6.977999678081659e-09,1.1959317425258575e-08,5.673413254780879e-05,16,8,5
14325,5549.953945331479,23917.85,3.947892e-07,1,1,1,1,1,1,5.6066262743570405e-14,2.1539436900752662e-12,7.685710479876651e-05,1,1,3
14326,19302.323259759258,12873.55,6.859671e-06,1,1,1,1,1,1,5.368296322262695e-13,2.2941268184352165e-11,1.734080536204285e-05,1,1,3
14327,207666.48534881676,1769166.0,0.00412584,1,1,1,1,1,1,9.68003455170674e-13,6.466133184446221e-11,5.948393611010516e-09,1,1,3
14328,361.07460571129565,843.5621,2.554501e-10,1,1,1,1,0,1,1.6653345369377348e-16,3.0847546739209974e-13,4.879841142280128e-09,0,0,1
14329,17791.838806341893,9470.517,3.299315e-06,1,1,1,1,1,1,6.78230645473801e-13,2.918984329540521e-11,0.0001019438553308548,1,1,3
14330,972.0795688423829,1571.225,1.456582e-08,1,1,1,1,1,1,8.43769498715119e-15,4.655165142253281e-13,3.219526756303992e-09,1,1,2
14331,464815.08901203383,1925635.0,0.006941494,1,1,1,1,1,1,4.726941060795298e-12,3.0731173161768766e-10,1.3920585351101522e-08,1,1,3
14332,128316882.73222688,236255100.0,0.2499985,0,0,0,0,1,1,6.217407616526671e-09,1.4362597638983843e-08,1.777260133536962e-05,8,4,5
14333,392577190166.5562,163540900000.0,0.2516258,0,0,0,0,1,1,6.676049164586398e-08,6.65824070616847e-08,6.607606397317301e-05,18,9,5
14334,55095.90380308471,84833.18,5.153148e-05,1,1,1,1,1,1,1.1191048088221578e-13,7.30748794808278e-12,1.3574084523071406e-08,1,1,3
14335,75933190979.88454,33570140000.0,0.2501451,0,0,0,0,1,1,9.747925296089492e-09,8.974665551650523e-08,0.00018979860625969167,15,11,5
14336,26712.653216581068,14288.27,3.529828e-06,1,1,1,1,1,1,9.42994552989586e-13,3.11404756559275e-12,9.831137936082818e-09,1,1,3
14337,16941561.72681275,7913262.0,0.2434523,0,0,0,0,1,1,5.2062037637265226e-08,1.3436834318686265e-08,4.361343961910486e-07,3,2,4
14338,2329.699522117476,8660.077,2.196694e-07,1,1,1,1,1,1,1.4432899320127035e-14,7.103762023064064e-12,3.2881738504242364e-06,1,1,2
14339,9010436.87321564,11210680.0,0.05914538,1,1,1,1,1,1,9.332403289041835e-08,9.16215297519507e-08,8.912913787623156e-05,1,1,2
14340,15045079.443832865,16158030.0,0.2111615,0,0,0,0,1,1,1.125777249200155e-10,2.402337662132936e-09,7.903327808711502e-05,2,1,3
14341,50675.04494192796,23906.59,1.915273e-05,1,1,1,1,1,1,3.1332483590774577e-13,7.616895738656318e-12,8.646105867915322e-05,1,1,3
14342,2280.803979569417,1302.513,5.28266e-08,1,1,1,1,1,1,1.0384448759742197e-13,2.89446539084045e-12,6.462574167683213e-05,1,1,3
14343,22505.98652787617,126218.1,2.722851e-05,1,1,1,1,1,1,6.644684802381562e-14,1.469174781831839e-11,4.098963804605171e-05,1,1,3
14344,11316.171434952375,8207.407,1.031716e-06,1,1,1,1,1,1,6.42264019745653e-14,8.016920460818255e-13,1.49216047296008e-08,1,1,3
14345,515.322685730268,2004.073,3.730486e-09,1,1,1,1,0,1,1.7763568394002505e-14,5.941913627793838e-13,5.478958176041715e-09,0,0,1
14346,46555957.96121292,10934750.0,0.2488837,0,0,0,0,1,1,1.1093975198917856e-09,2.3597351320740007e-09,0.00035101251284375183,4,2,4
14347,104593626429.49176,52767090000.0,0.2501792,0,0,0,0,1,1,1.9433540370532058e-08,2.4475059215380794e-07,5.462001757244903e-05,15,8,5
14348,1999793608914.0652,1566905000000.0,0.236199,0,0,0,0,1,1,3.3272654959024593e-07,3.3329098156226074e-07,8.027822815688857e-05,20,11,6
14349,37862.04625680895,172684.5,6.209419e-05,1,1,1,1,1,1,2.2243318298365011e-13,1.8071155682974904e-11,5.7346787873946425e-09,1,1,3
14350,621.8779936654942,4827.044,3.285756e-08,1,1,1,1,0,1,2.498001805406602e-16,4.599098879509711e-14,4.002685093790204e-06,0,0,1
14351,1227603.4468552037,996255.7,0.03615308,1,1,1,1,1,1,1.053876172671995e-11,2.162652906676624e-09,4.5683233087036385e-08,1,1,3
14352,7665697.450678733,30600970.0,0.1855482,0,0,0,0,1,1,4.992914415247185e-11,6.4387020992651145e-09,5.203191738392676e-05,3,2,4
14353,7426.169578223314,3629.992,5.239782e-07,1,1,1,1,1,1,1.428529883104739e-13,1.514727157784517e-11,6.4293416640242e-05,1,1,3
14354,7550525.559317978,13274800.0,0.07510087,1,1,1,1,1,1,7.636418503098596e-08,7.600690640763297e-08,7.758250206157946e-08,1,1,3
14355,9502712087623.262,6325141000000.0,0.3117071,0,0,0,0,1,1,1.7790832473517604e-06,1.779020257943982e-06,7.89629362526069e-05,23,12,6
14356,15369.436011591753,14386.35,2.452517e-06,1,1,1,1,1,1,7.620570841027074e-13,1.1421197321226373e-11,0.00014351111299604202,1,1,3
14357,275.4653714613533,885.0072,2.699324e-09,1,1,1,1,0,1,1.0547118733938987e-15,1.2823075934420558e-13,1.1541068212217453e-08,0,0,1
14358,1206840.2089559764,1051878.0,0.01126452,1,1,1,1,1,1,8.594100936826267e-12,4.929708035075837e-10,0.00011307978203435838,1,1,3
14359,23568.736642372012,26539.48,6.859844e-06,1,1,1,1,1,1,5.767608612927688e-14,6.913969397004394e-12,5.3868711785975965e-05,1,1,3
14360,1250510.8131608937,668123.8,0.002999307,1,1,1,1,1,1,1.119204728894374e-11,1.1597089955017736e-09,0.00027468983989265006,1,1,3
14361,8800018.52052962,9440914.0,0.100486,1,1,1,1,1,1,1.0581633314021843e-07,1.0862557553448227e-07,8.149990429229259e-05,1,1,2
14362,3846.3622976210854,4839.979,1.257225e-07,1,1,1,1,1,1,2.3314683517128287e-14,4.4575454438700035e-13,6.56866794290778e-09,1,1,3
14363,875367178539.2369,434271300000.0,0.2459174,0,0,0,0,1,1,1.4743451856862105e-07,1.4675322085968822e-07,0.00016518330748855966,19,10,6
14364,481258.5256304647,393463.7,0.001040357,1,1,1,1,1,1,3.417266469796232e-13,2.1612023282102655e-10,0.00015498879214370653,1,1,3
14365,9377818.66539739,8279824.0,0.2160295,0,0,0,0,1,1,1.6080625719894215e-10,1.9160728559342033e-10,8.10819690277853e-08,3,2,3
14366,898069.1297690293,2500370.0,0.01554179,1,1,1,1,1,1,2.627742468064298e-11,1.4451240204493843e-10,0.0001432067112516755,1,1,3
14367,26868868.65327134,22042050.0,0.2496995,0,0,0,0,1,1,2.0007506224729588e-08,2.4419231353797443e-08,3.4415110947869137e-07,4,2,4
14368,10581323.577400919,16203930.0,0.2157838,0,0,0,0,1,1,6.335837568482994e-08,6.841526853373914e-08,1.1896345106232609e-07,3,2,3
14369,1419.3912915635856,1062.664,1.830949e-08,1,1,1,1,1,1,1.1420041800402782e-14,1.216642310378625e-12,7.607391525480656e-05,1,1,2
14370,321021702.43256617,3919201000.0,0.2499694,0,0,0,0,1,1,6.579009559359861e-11,1.8235346732620172e-08,2.5421721768725813e-05,10,5,5
14371,3039.591074867161,1351.28,1.222679e-07,1,1,1,1,1,1,6.70501284245903e-14,2.0764175800115157e-12,1.2438981567306284e-08,1,1,3
14372,7866556753.858549,7180519000.0,0.2501329,0,0,0,0,1,1,5.887581357642027e-09,7.640565764732609e-08,8.732492933596426e-05,11,6,5
14373,70479.82450996204,70987.63,5.477974e-05,1,1,1,1,1,1,6.269984531570572e-13,5.705824701607298e-11,6.27442861144134e-05,1,1,3
14374,1974.7497339835459,10200.83,9.837512e-08,1,1,1,1,1,1,1.1261018549286133e-13,7.252250470866161e-12,2.91895973296572e-08,1,1,2
14375,1890203217697.373,863090700000.0,0.2577764,0,0,0,0,1,1,3.2346310990377813e-07,3.2247189098812114e-07,0.00020100407958474544,20,10,6
14376,561600.3245888476,355490.0,0.002546588,1,1,1,1,1,1,4.1043326518411684e-13,6.60580204579417e-10,0.0001575406743961054,1,1,3
14377,13176324725.654505,5936441000.0,0.250073,0,0,0,0,1,1,4.96037599044124e-09,1.8412641454147563e-08,6.352514442203593e-05,13,7,5
14378,16184150896649.146,10416410000000.0,0.291652,0,0,0,0,1,1,2.401152544653779e-06,2.4007726132576323e-06,1.9154998130478212e-05,23,12,6
14379,24695.377318356328,212077.2,3.139061e-05,1,1,1,1,1,1,3.900213485508175e-13,7.94120325053882e-12,0.00013914220187505322,1,1,3
14380,271778320.5005512,1580929000.0,0.2499845,0,0,0,0,1,1,5.859713603229011e-09,4.786754048691222e-08,3.028609179112074e-06,8,4,5
14381,414.3661393227487,176.4554,6.467162e-10,1,1,1,1,0,1,2.0261570199409107e-15,1.2567724638756772e-13,6.039763076781668e-06,0,0,1
14382,17776.158113867245,15805.28,3.090359e-06,1,1,1,1,1,1,2.9032332093947844e-14,5.198536046080449e-12,6.6091723482930576e-09,1,1,3
14383,272.2003161858588,1292.266,3.621678e-09,1,1,1,1,0,1,2.220446049250313e-15,1.2995160503237457e-13,7.165068705017319e-09,0,0,1
14384,69.74569227746885,145.9235,1.465643e-11,1,1,1,1,0,1,4.440892098500626e-16,2.398081733190338e-14,5.750400600135208e-09,0,0,1
14385,13.058637864763796,11.0416,1.327731e-12,1,1,1,1,0,1,2.220446049250313e-16,1.887379141862766e-14,2.7454568152229797e-07,0,0,1
14386,264944191.2883678,1949674000.0,0.2500134,0,0,0,0,1,1,6.420418641184256e-10,4.991181190572291e-09,2.9458772989321425e-06,9,5,5
14387,88.66879735402803,49.15297,4.643455e-11,1,1,1,1,0,1,3.219646771412954e-15,9.658940314238862e-15,1.8430646119282912e-06,0,0,1
14388,157070919683.97284,63857470000.0,0.2497375,0,0,0,0,1,1,2.6643883275142698e-08,2.615860436705061e-08,0.00011830017535985092,16,8,5
14389,1631624.4070531132,1471806.0,0.01986584,1,1,1,1,1,1,8.625322678312841e-13,1.0087400081904008e-09,6.853744292786845e-05,2,1,3
14390,2098303818.9149263,2732840000.0,0.250012,0,0,0,0,1,1,6.343677250164603e-09,2.7439277183738398e-08,8.458464190541637e-05,10,5,5
14391,736182419.481563,594243900.0,0.2500021,0,0,0,0,1,1,2.1609745104456124e-09,8.868252909799423e-09,2.4829494644218464e-05,9,5,5
14392,3024110.7268672637,12659880.0,0.1770475,0,0,0,0,1,1,2.2363888518839303e-11,6.799966700832272e-10,2.8851734279466967e-08,2,1,3
14393,122993708.91097693,1458062000.0,0.2499884,0,0,0,0,1,1,6.101280591863656e-11,8.459334122079554e-09,1.536421271230992e-05,9,5,5
14394,15200.537748639077,22386.23,3.684515e-06,1,1,1,1,1,1,2.3037127760971998e-14,3.799072167964823e-12,2.9294675415902915e-05,1,1,3
14395,2456.9913734228467,1878.936,7.678217e-08,1,1,1,1,1,1,3.224418255994153e-14,1.1402312080485746e-12,7.458592548040307e-05,1,1,3
14396,2031103535587.2595,1046732000000.0,0.2583968,0,0,0,0,1,1,3.4796463971718803e-07,3.4884346683331114e-07,2.228378037425229e-06,20,10,6
14397,896.2095698838307,596.5312,5.271985e-09,1,1,1,1,0,1,1.8984813721090177e-14,4.141131881851834e-14,1.1803992664316532e-05,0,0,1
14398,34353816.28460364,23876700.0,0.2492954,0,0,0,0,1,1,8.360511172256224e-10,6.65308674818732e-09,3.893140971822362e-07,4,2,4
14399,725646.0995156917,9426440.0,0.06040175,1,1,1,1,1,1,8.046341370970822e-13,4.205708004079156e-11,2.87712300729992e-05,2,1,3
14400,89273810619.68056,51232160000.0,0.2503246,0,0,0,0,1,1,1.5386953753238758e-08,2.946270777145451e-08,9.387267328450135e-05,16,8,5
14401,72088.7538149004,60672.77,4.435523e-05,1,1,1,1,1,1,1.4933472307184618e-12,2.312492417749959e-10,0.00010135989883287745,1,1,3
14402,146.35799474810528,143.9532,1.442138e-10,1,1,1,1,0,1,9.43689570931383e-16,4.6074255521944e-15,1.2366212727710213e-06,0,0,1
14403,312068828.71086115,225182700.0,0.2499993,0,0,0,0,1,1,3.722454699482228e-09,1.4317131578058727e-08,4.8923396775734534e-05,8,4,5
14404,4492329.722717488,2174676.0,0.0766294,1,1,1,1,1,1,1.0554668250506438e-11,4.5732937437037435e-09,6.904269600482849e-08,2,1,3
14405,25592132.167762898,350115900.0,0.2499896,0,0,0,0,1,1,3.0095570480170863e-09,8.615960167546177e-10,2.736971626005058e-07,7,4,4
14406,465904426.67419577,152080700.0,0.249999,0,0,0,0,1,1,5.403106750626696e-09,5.989071046321645e-08,5.1833671998989225e-06,8,4,5
14407,25.749564871390277,9.60119,3.36861e-12,1,1,1,1,0,1,0.0,2.821063778574675e-14,5.500757078627338e-07,0,0,1
14408,6507479416.126143,12120790000.0,0.250207,0,0,0,0,1,1,9.084672569770191e-09,1.349414512352709e-07,0.00023781256146249152,11,6,5
14409,10.479342024733091,124.8755,1.36327e-11,1,1,1,1,0,1,2.7755575615628914e-17,7.771561172376096e-16,3.4607811061349025e-09,0,0,1
14410,284.3223573050493,267.0447,8.348455e-10,1,1,1,1,0,1,1.3100631690576847e-14,1.759703494030873e-13,9.722868649642002e-06,0,0,1
14411,592026.8548611562,1011972.0,0.006720619,1,1,1,1,1,1,9.64117674584486e-13,2.6579727308018164e-10,2.7952009706844194e-08,1,1,3
14412,40680159128.3487,31925670000.0,0.2503506,0,0,0,0,1,1,8.117117437517075e-09,1.7361360056017576e-08,7.862933375954189e-05,15,8,5
14413,41369.852439597635,150224.9,3.203664e-06,1,1,1,1,1,1,2.713940183696195e-13,2.499278561884921e-12,0.00032005035459353737,1,1,3
14414,37634565097.98433,22303880000.0,0.2498459,0,0,0,0,1,1,4.800020892743315e-09,3.154494130791225e-08,1.5706588915251853e-05,14,7,5
14415,294596423934.52386,247751600000.0,0.2512696,0,0,0,0,1,1,4.9990112760976453e-08,5.0490228614924477e-08,4.519578617050887e-05,17,9,5
14416,79.24562660484432,80.31214,5.99346e-11,1,1,1,1,0,1,4.440892098500626e-16,4.4297898682543746e-14,5.3202886540759664e-11,0,0,1
14417,154983863.521431,42576620.0,0.2499919,0,0,0,0,1,1,2.472705954742718e-09,1.1694244839119924e-08,1.748700456096121e-06,6,3,4
14418,15446.860993005552,8319.08,3.486419e-06,1,1,1,1,1,1,2.65379250057854e-14,2.7849295667295776e-11,1.9187630048512085e-05,1,1,3
14419,936.8377095742691,321.2962,2.659348e-09,1,1,1,1,1,1,2.5602229185947508e-14,8.771811380613919e-13,1.596631111675015e-05,1,1,2
14420,995.3674532427277,1141.398,1.201091e-08,1,1,1,1,1,1,5.10702591327572e-15,4.686806498455098e-13,6.219358084091908e-09,1,1,2
14421,7284.532821550152,13815.77,7.801009e-07,1,1,1,1,1,1,1.199040866595169e-14,1.1403100685924983e-12,2.166801555791853e-05,1,1,3
14422,41413845416.81883,38162940000.0,0.249319,0,0,0,0,1,1,1.0080415694653512e-08,1.8237796058851745e-08,0.00018117572790650542,14,8,5
14423,52160789.39395209,148485700.0,0.2489783,0,0,0,0,1,1,2.2916168962439087e-10,1.1241328107258752e-07,5.865920774117406e-07,4,2,4
14424,4031.5616326328045,7494.502,3.3474e-07,1,1,1,1,1,1,1.1102230246251565e-16,1.0602074773657932e-12,5.8877699065651434e-06,1,1,3
14425,407921.6384884324,4430130.0,0.01842813,1,1,1,1,1,1,9.248712906639867e-13,2.7372271116377078e-11,3.074430432459252e-09,1,1,3
14426,33257658.47408518,13235210.0,0.2455201,0,0,0,0,1,1,8.609624002620109e-08,8.181893923486783e-08,4.603895688509718e-05,4,2,4
14427,140156625.6307284,806823700.0,0.2500023,0,0,0,0,1,1,8.990856392721014e-10,2.6712270173590014e-09,2.567082878157656e-05,8,4,5
14428,3392.49117255403,2972.345,1.354659e-07,1,1,1,1,1,1,6.425092987016074e-14,5.215428171386929e-12,2.4980053499192164e-08,1,1,3
14429,1623.3019773516735,9479.214,4.372305e-08,1,1,1,1,1,1,3.885780586188048e-15,4.3642867098014904e-13,1.607873710673946e-05,1,1,2
14430,16041.757770097409,8620.246,2.808497e-06,1,1,1,1,1,1,3.041953893360239e-13,8.902922304377047e-12,7.578059955666215e-09,1,1,3
14431,626496685.1654295,314468800.0,0.2500316,0,0,0,0,1,1,2.503073019126209e-08,4.2884119173220524e-07,0.0003063165245571074,6,4,4
14432,4140571.013807024,3283704.0,0.8663048,0,0,0,0,1,1,1.4302282150219147e-11,8.16555800394447e-09,0.25886349981153656,2,1,3
14433,712029961.7933978,223264700.0,0.2499991,0,0,0,0,1,1,1.1390936971444887e-08,5.978572525933146e-08,7.920513713788324e-06,8,4,5
14434,10654570296.444323,41467540000.0,0.2503883,0,0,0,0,1,1,2.7658409174069476e-09,5.78868206146943e-09,7.223393651564769e-05,14,8,5
14435,19698123.8291454,16238710.0,0.2493648,0,0,0,0,1,1,2.1303595330783353e-08,3.069059554547958e-08,1.9345579040043587e-07,4,2,4
14436,3047.739972584012,17911.94,5.800483e-07,1,1,1,1,1,1,1.0269562977782698e-14,2.2043478153932483e-13,1.070779925838039e-08,1,1,2
14437,141650252086.2714,747260600000.0,0.2558548,0,0,0,0,1,1,2.4168688494974333e-08,2.4869208359312722e-08,2.5100602656258353e-05,18,10,5
14438,20138.496365575065,8904.841,1.725291e-06,1,1,1,1,1,1,3.437901632529188e-13,1.2363357419113214e-11,0.00020850462670731412,1,1,3
14439,185440984.9864227,2894302000.0,0.2500214,0,0,0,0,1,1,4.179481205568436e-10,7.901554410771894e-11,2.055804490280755e-06,10,5,5
14440,317.6417534133079,262.1495,8.955762e-10,1,1,1,1,0,1,6.106226635438361e-15,2.2570834090629432e-13,6.605988978058974e-09,0,0,1
14441,203094.30958882553,185277.2,0.0006231126,1,1,1,1,1,1,8.323936274438081e-12,3.246960045094272e-10,2.459382046653861e-06,1,1,3
14442,6934263.908171322,3387844.0,0.211906,0,0,0,0,1,1,3.4890822620857215e-11,8.167283779385336e-09,5.680381611529133e-08,2,1,4
14443,2031530.1033704875,6827624.0,0.0887944,1,1,0,1,1,1,2.6714137818001106e-11,1.6834284286808428e-09,1.2563185546784082e-05,2,1,3
14444,4008083227.712924,1717265000.0,0.2500054,0,0,0,0,1,1,8.548498908744762e-09,5.059580432398292e-08,0.00017881300909705633,11,6,5
14445,20099533.083221022,21902080.0,0.2467729,0,0,0,0,1,1,4.5711203378040466e-08,4.549885712634705e-08,2.0634622099890976e-07,4,2,4
14446,35.365800586615464,78.51904,1.505272e-11,1,1,1,1,0,1,1.6653345369377348e-16,4.274358644806853e-15,6.807292917687668e-07,0,0,1
14447,62939.50760632952,35508.14,7.356101e-05,1,1,1,1,1,1,8.996296980599951e-13,1.4473356716744785e-10,3.6646505595425197e-06,1,1,3
14448,18223754916.744595,12066740000.0,0.2499245,0,0,0,0,1,1,1.6528999610579164e-09,1.4872070432026948e-08,0.00012032481693740045,13,7,5
14449,10157881.057593245,14796450.0,0.2366279,0,0,0,0,1,1,2.0063228856059823e-11,5.287050797164738e-10,7.087401912753144e-05,3,2,4
14450,6543881.428190391,44394870.0,0.2411048,0,0,0,0,1,1,2.3076525523801905e-08,2.218660366537506e-08,6.792602658123315e-08,3,2,4
14451,127775759681.63342,42215840000.0,0.2497132,0,0,0,0,1,1,2.129819888402413e-08,6.963442398203465e-09,0.00016104225759076192,16,8,5
14452,54170591.866038784,68212220.0,0.2500011,0,0,0,0,1,1,3.2381753479540894e-09,7.543732251709527e-09,5.954497581280325e-07,6,3,4
14453,7901125900.178381,8433280000.0,0.2502222,0,0,0,0,1,1,3.3511432858843807e-09,3.680760377041446e-08,8.773266617578682e-05,12,6,5
14454,3032.222793938623,4475.313,1.108078e-07,1,1,1,1,1,1,4.75175454539567e-14,2.832289958121237e-12,0.000280948020528915,1,1,2
14455,132891.712467577,106922.4,0.0002574711,1,1,1,1,1,1,5.245076736556732e-12,1.844581620197956e-10,4.607764929952884e-05,1,1,3
14456,3069480392.6260204,28555350000.0,0.2498935,0,0,0,0,1,1,6.025625554073599e-10,2.182058400634901e-08,8.635742986529138e-05,13,7,5
14457,1963.1770929966544,1612.756,1.634235e-09,1,1,1,1,1,1,2.225859891710833e-14,6.0330541202389814e-12,2.055165916748553e-08,1,1,2
14458,49265516599.45919,295756700000.0,0.2524139,0,0,0,0,1,1,8.411130458796379e-09,7.587251327212385e-09,4.433362687678022e-05,17,9,5
14459,69796.0281276327,59289.02,4.169645e-05,1,1,1,1,1,1,1.189722117477845e-13,3.0243400875514464e-11,8.232116428370576e-09,1,1,3
14460,54481029287.58312,22602760000.0,0.2501426,0,0,0,0,1,1,1.0667095796603732e-08,2.1822147039324807e-08,0.00014713839214736867,15,8,5
14461,210.25023429701724,342.4658,1.294025e-10,1,1,1,1,0,1,5.551115123125783e-16,2.2504220709151923e-13,1.7952210940030966e-08,0,0,1
14462,877.9334674349691,836.8828,4.430741e-09,1,1,1,1,0,1,1.554312234475219e-14,9.414691248821327e-14,1.8573866000792805e-08,0,0,1
14463,1801883.9283783217,1895856.0,0.03098252,1,1,1,1,1,1,1.2995826637052232e-11,1.8841385118761877e-09,2.1128652050173002e-08,1,1,3
14464,10915267.310840096,7231556.0,0.2007974,0,0,1,0,1,1,1.391278107165661e-07,1.3801018983183866e-07,1.5052678559168697e-07,1,1,2
14465,17.888651032618128,8.871228,1.341044e-12,1,1,1,1,0,1,1.1102230246251565e-16,1.2656542480726785e-14,9.185552318768941e-11,0,0,1
14466,485.1558909640637,532.7645,2.754815e-09,1,1,1,1,0,1,4.996003610813204e-16,2.9121149935917856e-13,4.342150099145847e-06,0,0,1
14467,565839.4603927606,2616693.0,0.01561695,1,1,1,1,1,1,1.3236522988790966e-11,1.3234968676556491e-11,2.0217963081492485e-08,1,1,3
14468,1611102731.5105722,965024500.0,0.2500087,0,0,0,0,1,1,5.063417296558015e-09,2.3236929047598665e-09,7.955489419197992e-05,10,5,5
14469,5207521.199564608,15016190.0,0.2298196,0,0,0,0,1,1,6.713882771958168e-08,7.045141026118529e-08,0.18174387452349072,1,1,2
14470,80880932.3246505,163110000.0,0.2499833,0,0,0,0,1,1,1.0640299530351172e-08,1.604896060491967e-08,9.055395737700422e-07,6,3,4
14471,7384.888214670137,9994.513,9.38106e-07,1,1,1,1,1,1,5.89869197798756e-14,6.605467378788966e-12,7.772158266600187e-05,1,1,3
14472,179.2054479479189,67.25659,4.020663e-11,1,1,1,1,0,1,1.0547118733938987e-15,1.458277942845143e-13,5.847386964075163e-07,0,0,1
14473,32883.05033425697,22827.6,7.465023e-06,1,1,1,1,1,1,1.176836406102666e-14,7.485123632022805e-13,2.2842627789287917e-10,1,1,3
14474,156.81337464967015,66.69019,2.222579e-10,1,1,1,1,0,1,1.964920681007841e-15,8.472275642227926e-14,1.252390567764171e-08,0,0,1
14475,77234185.79679605,34432290.0,0.249992,0,0,0,0,1,1,2.8651426305545558e-09,2.2149446928361684e-08,4.932895281214195e-05,6,3,4
14476,25107567.362394784,11739220.0,0.2492082,0,0,0,0,1,1,2.969171108937393e-08,6.965678558349331e-08,0.00017057032904298824,4,2,4
