idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
12984,42150043.6327207,35676650.0,0.2335695,0,0,0,0,1,1,6.842342820486886e-07,6.842212189224289e-07,0.0001318072253753664,21,11,6
12985,5621550732.357862,8572697000.0,0.2692703,0,0,0,0,1,1,2.2036083958199017e-08,8.406983752666846e-09,0.0004127242097011379,14,7,5
12986,917448828.6163054,1710835000.0,0.1925046,0,0,0,0,1,1,8.173838481062567e-07,8.17352542648031e-07,1.1394935442887721e-05,22,12,6
12987,33390404.86446734,128372800.0,0.2618484,0,0,0,0,1,1,3.818774252373203e-08,3.192841990795614e-08,4.0443062640171945e-05,17,9,5
12988,526032884.9677276,374019500.0,0.2485297,0,0,0,0,1,1,1.0404286110432537e-07,1.0431753705297808e-07,0.00015147506216517392,18,10,5
12989,1154484.7847778888,5349987.0,0.219979,0,0,0,0,1,1,3.9186132894108994e-08,3.891910754783012e-08,2.8899772889057207e-05,18,9,5
12990,53030587933.23302,47822150000.0,0.2331884,0,0,0,0,1,1,8.527354582268048e-07,8.541458800383192e-07,0.0001018782086568638,21,11,6
12991,1107407.8641370693,5961113.0,0.2436513,0,0,0,0,1,1,1.9605218787299705e-07,1.9513392657266593e-07,4.5699582165381614e-05,17,9,5
12992,45067252.235923715,38071300.0,0.2588552,0,0,0,0,1,1,4.119383528492581e-07,4.1127672935795745e-07,0.00023303001381740058,20,10,6
12993,14993969.425017016,11420450.0,0.2498174,0,0,0,0,1,1,1.5292655852761072e-07,1.4036609108369902e-07,9.87078043505063e-05,16,8,5
12994,8225197675.867318,5437224000.0,0.2521379,0,0,0,0,1,1,5.228157605295213e-08,5.354463611320057e-08,9.710465016376719e-06,18,9,5
12995,105.22262341173537,256.8386,1.829414,0,0,0,0,1,1,4.440892098500626e-16,3.8913317013111737e-14,3.726082359878369e-07,5,3,6
12996,87510.443034955,30602.08,0.2505253,0,0,0,0,1,1,1.9125524641717217e-12,5.385267518182799e-11,0.0001472655312947975,12,6,5
12997,1525608.7833588016,22729380.0,0.2818159,0,0,0,0,1,1,3.012576943461909e-08,3.026899303426589e-08,2.2512091733373207e-05,19,10,5
12998,407.0289557365506,348.6485,0.1361045,1,1,0,1,1,1,0.0022001456185861846,0.002200145617936318,0.00218648519442348,4,2,5
12999,372824147.4333032,224009700.0,0.2527275,0,0,0,0,1,1,2.2297398516676408e-07,2.2260748586580086e-07,3.500725785877976e-05,19,10,6
13000,197615058.1537126,264359300.0,0.1869425,0,0,0,0,1,1,1.0175242754484337e-06,1.0175272655010836e-06,0.0004060806040925846,23,14,6
13001,3821.999808720958,1399.941,0.249833,0,0,0,0,1,1,6.967262001328838e-15,3.900332564190703e-12,2.4124210386366638e-05,8,4,5
13002,4930125.596340433,7613457.0,0.2124227,0,0,0,0,1,1,1.6996499452304192e-07,1.693075382114273e-07,4.754111733484834e-05,19,10,5
13003,19867325.902164094,10503260.0,0.2494061,0,0,0,0,1,1,5.993999921702236e-10,1.325718216432368e-08,5.875247569525213e-05,15,8,5
13004,6438.914511724497,20468.94,1.603995,0,0,0,0,1,1,7.133163698602729e-09,7.13286166242888e-09,2.8396168203742578e-05,16,9,5
13005,722.5636083943787,684.5014,0.264363,0,0,0,0,1,1,0.0014688846587292415,0.0014688846591431881,0.001462877303943233,10,5,6
13006,2704213079.7433405,1974567000.0,0.2840106,0,0,0,0,1,1,1.2177168572073597e-06,1.217619716739594e-06,0.00017166854520431126,22,12,6
13007,2350953502.762228,1644455000.0,0.2416808,0,0,0,0,1,1,2.380507002370589e-07,2.363763434992648e-07,8.04021241876067e-05,20,10,6
13008,19351.021910648447,32727.83,0.2338168,0,0,0,0,1,1,1.4045248457106147e-12,1.033490139356689e-12,0.00026935526815932204,8,4,5
13009,261113117.29011667,174759300.0,0.2602947,0,0,0,0,1,1,7.168511262924409e-07,7.180048895134452e-07,0.0001674349249949135,21,11,6
13010,45.4765181002799,20.63701,0.09559798,1,1,1,1,1,1,7.216449660063518e-16,1.4210854715202004e-14,5.90077942952405e-07,4,2,5
13011,6205820.773173033,8008858.0,0.2349932,0,0,0,0,1,1,1.3068391024884107e-07,1.309855564013418e-07,0.00012389644530030886,19,10,5
13012,144402925.52320233,781028800.0,0.2867259,0,0,0,0,1,1,2.6452912083030355e-07,2.64622719070573e-07,0.00012409724235129538,21,11,5
13013,668.639896198617,11860.83,0.2873149,0,0,0,0,1,1,2.7478019859472624e-15,4.984901380566953e-14,3.98081174479703e-06,11,6,5
13014,863916611.253121,796244900.0,0.2503328,0,0,0,0,1,1,1.3700811291039727e-07,1.367116247985578e-07,2.1757401502120466e-05,19,10,5
13015,7764261019.290235,47316320000.0,0.2183502,0,0,0,0,1,1,1.5043158579919336e-07,1.5067549319347506e-07,2.7369050740189138e-05,20,11,5
13016,83043915.84752525,878842700.0,0.3287167,0,0,0,0,1,1,4.825390966800569e-07,4.829517040727538e-07,0.0001047030637716384,22,11,6
13017,489627.6207928626,301337.1,0.242717,0,0,0,0,1,1,1.5246908401418801e-06,1.5242630826281682e-06,6.15425915168076e-05,17,9,6
13018,192498712.5142276,130544600.0,0.2466608,0,0,0,0,1,1,1.6809143603482376e-07,1.6535564693216283e-07,0.0002226544787720378,19,10,5
13019,37249479.044706866,22023690.0,0.2503167,0,0,0,0,1,1,1.0789724558257774e-08,2.2671305499599725e-08,7.152958152611966e-05,16,8,5
13020,14.52854401871607,21.75177,0.20161,0,0,0,0,1,1,5.551115123125783e-17,1.2934098236883074e-14,1.3638009249694605e-07,4,3,6
13021,583507.4381873723,823540.6,0.2514685,0,0,0,0,1,1,2.267797061250576e-12,2.7239377420329447e-10,3.8398581981735624e-05,14,7,5
13022,2917949.8970696097,879377.1,0.2677421,0,0,0,0,1,1,1.401381411424679e-06,1.4006169702944063e-06,0.0003413337260022714,20,10,6
13023,8986343414.605219,7362248000.0,0.2541431,0,0,0,0,1,1,2.391984353922183e-07,2.4140454979448833e-07,2.2977849827410246e-05,19,10,5
13024,7369579124.686877,4022282000.0,0.2597749,0,0,0,0,1,1,7.804273195048639e-07,7.812652746795116e-07,0.00020582339564460293,20,11,6
13025,13264.695101796833,7177.88,0.2526549,0,0,0,0,1,1,9.38677032570692e-05,9.386770067378873e-05,0.00014814858627421583,11,6,5
13026,856483.2349315292,191381.3,0.250231,0,0,0,0,1,1,1.8667423151815542e-06,1.8650603033259968e-06,8.66838382305982e-05,13,7,5
13027,966969428.9401318,1343070000.0,0.2490645,0,0,0,0,1,1,2.5125118541247105e-08,1.6051946216677493e-08,8.977940832988196e-07,16,8,5
13028,76179160682369.61,58198860000000.0,0.2507804,0,0,0,0,1,1,1.914530453619315e-08,2.7023475098968758e-08,8.48313060900815e-05,16,9,5
13029,10556060865.394026,5980953000.0,0.2479032,0,0,0,0,1,1,3.3396682563555893e-07,3.3689557846605474e-07,9.227125326216634e-05,20,10,6
13030,193.9782275017256,160.7515,0.1200376,1,1,0,1,1,1,5.551115123125783e-16,3.064215547965432e-14,3.309456500399932e-06,4,2,5
13031,7636.38231838596,25826.86,0.2546689,0,0,0,0,1,1,9.914291609902648e-14,6.679101716144942e-13,6.790323290584155e-05,10,5,5
13032,278506.3574750199,104401.1,0.2499276,0,0,0,0,1,1,1.2394936464087633e-05,1.2395458891199388e-05,0.00019553227343402732,17,9,6
13033,16300922.056106018,15645140.0,0.2495001,0,0,0,0,1,1,2.3269309651241785e-08,3.6210422497342363e-08,7.91487575067899e-05,17,9,5
13034,143024363.14827865,2068260000.0,1.558055,0,0,0,0,1,1,1.3496400244061846e-06,1.34964415654526e-06,3.2724004231599046e-05,24,13,5
13035,116731608340.93811,72680850000.0,0.2507942,0,0,0,0,1,1,2.219763694539489e-08,2.921987621079836e-08,1.0049536781816697e-05,16,9,5
13036,3031618.466374647,26297670.0,0.2403565,0,0,0,0,1,1,9.02829699889196e-10,1.328367471575831e-09,5.600856520543429e-05,16,8,5
13037,401586.24425889354,241099.7,0.259926,0,0,0,0,1,1,5.203843820041226e-06,5.2039544566709895e-06,0.0002251013417788456,17,9,6
13038,7173655303.781009,5932220000.0,0.2686879,0,0,0,0,1,1,1.2165466021230031e-06,1.2158564497433133e-06,7.250573699257856e-05,22,11,6
13039,505.0565535374435,738.6035,0.2772567,0,0,0,0,1,1,1.609823385706477e-15,2.1940782524154656e-13,1.566818740500464e-06,9,5,5
13040,3183846.8739267574,1434831.0,0.2475437,0,0,0,0,1,1,4.379664610698901e-07,4.382030803878776e-07,1.5230441546939266e-06,20,10,6
13041,71307968.75307244,61998110.0,0.2489908,0,0,0,0,1,1,6.778184535871645e-08,5.885249565462658e-08,2.3268588940639212e-05,17,9,5
13042,318902815.34368604,144247500.0,0.2500125,0,0,0,0,1,1,3.21177076344098e-08,3.18348672650362e-08,6.395317663496534e-05,17,9,5
13043,69.8185668922985,29.40048,0.1627079,0,0,0,0,1,1,5.551115123125783e-16,3.83026943495679e-14,6.235917143770919e-07,5,3,5
13044,77318.99131030611,73837.38,0.2485756,0,0,0,0,1,1,9.749978602258125e-13,1.661930593144234e-10,0.00046107368892189804,13,7,5
13045,165102.50755466832,914003.5,0.252218,0,0,0,0,1,1,1.7235419772498872e-06,1.7241370516840604e-06,8.178296622840531e-05,14,7,5
13046,6742.182378755087,11145.63,0.2716752,0,0,0,0,1,1,0.0003091817068376809,0.0003091817239280727,0.0004524268962315427,11,5,5
13047,1503530586.2484381,493793500.0,0.2467089,0,0,0,0,1,1,1.9183126747145315e-07,1.8999855792336394e-07,0.00013621470065023415,19,10,6
13048,10126.803733880743,158293.5,0.2124551,0,0,0,0,1,1,8.47655279301307e-14,2.72298850134689e-12,1.3627170768859553e-05,14,8,5
13049,138827.78864162762,117667.0,0.2513022,0,0,0,0,1,1,4.74963711502907e-06,4.749701243819729e-06,0.00010399642157240147,13,7,5
13050,12404.93940232024,7870.21,0.249792,0,0,0,0,1,1,0.00013331693533724653,0.0001333169316175553,0.00010027203552520625,8,4,5
13051,2686666793.1132073,1932424000.0,0.2506576,0,0,0,0,1,1,1.9197207712373654e-08,2.6815717979467024e-08,9.837931839251635e-05,17,9,5
13052,157717.6358230263,127982.6,0.2242161,0,0,0,0,1,1,3.7128289942584346e-06,3.712825574782717e-06,9.458247753470386e-06,17,9,6
13053,70783.88400050486,37199.53,0.2484627,0,0,0,0,1,1,1.482173265196087e-05,1.4821817660684438e-05,0.00024627451150408,12,6,5
13054,244062765.07194012,93529130.0,0.2492424,0,0,0,0,1,1,1.1410259004307477e-07,1.0016637119747429e-07,4.344169748726756e-05,18,9,5
13055,2698309.5619779797,4789417.0,0.2506144,0,0,0,0,1,1,6.436790315200724e-07,6.400029849418232e-07,3.0354825898415427e-06,14,7,5
13056,358871475528.4553,274500500000.0,0.2490659,0,0,0,0,1,1,3.583639680254775e-08,4.3363924321327804e-08,1.0503013964728558e-05,17,9,5
13057,98345281492.69896,60996250000.0,0.243766,0,0,0,0,1,1,2.096193243221456e-08,5.887548972909818e-08,1.4625798939713067e-05,15,8,5
13058,5552.78593790699,16046.9,0.2652411,0,0,0,0,1,1,7.771561172376096e-16,1.0246914428080345e-11,8.05158395280614e-05,10,5,5
13059,42.24880382296499,13.33544,0.02140769,1,1,1,1,1,1,3.885780586188048e-16,9.936496070395151e-15,3.49941012889321e-07,3,2,5
13060,1156538.9379911728,839959.5,0.2718836,0,0,0,0,1,1,2.0985044272059954e-06,2.098210118675967e-06,0.00015566959141275876,19,10,6
13061,231370966.46651956,877600600.0,0.2827289,0,0,0,0,1,1,6.314455763545279e-07,6.314700042586718e-07,3.925722130901366e-05,23,12,6
13062,39219302820.67567,57752140000.0,0.2003022,0,0,0,0,1,1,7.775690504807642e-07,7.778395850754904e-07,0.00017913132784241892,21,11,6
13063,82390000346.6244,995803100000.0,1.559012,0,0,0,0,1,1,1.5317737949716026e-06,1.5317695402639053e-06,2.3916185214856167e-05,24,13,5
13064,9503370287.981602,9152345000.0,0.2479412,0,0,0,0,1,1,5.738523645160143e-08,5.710009021164808e-08,4.8092913988329045e-05,18,10,5
13065,152.943355285995,374.3207,0.2471562,0,0,0,0,1,1,6.994405055138486e-15,1.8540724511240114e-13,5.067965573868349e-07,8,4,6
13066,8672.220102117697,65596.82,0.3664254,0,0,0,0,1,1,2.4777132703879268e-05,2.4777129539965692e-05,8.766637099799635e-05,15,7,5
13067,3891339.093407445,3028505.0,0.2495914,0,0,0,0,1,1,6.264133656230797e-11,1.2290402029435654e-10,2.4154781675833625e-05,15,8,5
13068,5223012805.101848,2970449000.0,0.2717323,0,0,0,0,1,1,7.523843462683383e-07,7.524936865103804e-07,3.229249793836731e-05,21,11,6
13069,157858.26394372823,346229.0,0.2461542,0,0,0,0,1,1,2.51643150761538e-12,9.197087535994797e-12,5.045048745877523e-06,13,7,5
13070,7703151093.373545,40984870000.0,0.2552843,0,0,0,0,1,1,1.8113710420486484e-08,1.684459605133526e-08,1.978247435208136e-05,18,9,5
13071,351573455.829208,225917000.0,0.2478817,0,0,0,0,1,1,1.7892942172359483e-07,1.768727634354761e-07,3.0653998250751435e-05,19,10,5
13072,114434910.7065526,132160000.0,0.250953,0,0,0,0,1,1,6.501963546456935e-07,6.482734306034743e-07,0.00020241275905419354,21,11,6
13073,608.565342385776,312.8129,0.2281605,0,0,0,0,1,1,0.0027145259546203877,0.002714525955072811,0.002728735361797138,5,3,5
13074,253612.1403477473,85072.54,0.2458568,0,0,0,0,1,1,4.295924362700494e-12,2.33153318368458e-10,0.00013748717045951103,15,8,6
13075,2131064899.6792245,18702450000.0,0.2679587,0,0,0,0,1,1,4.203811154734893e-08,4.210922910363735e-08,8.851206410587231e-06,18,9,5
13076,3172678193.499692,34543560000.0,0.2420687,0,0,0,0,1,1,1.8789555022991067e-08,1.9380473892383066e-08,3.390753017362691e-05,18,10,5
13077,4930242.765469516,2378473.0,0.2508247,0,0,0,0,1,1,1.6874517708106034e-07,1.706251083937231e-07,0.009042295980932504,19,10,6
13078,740600170965.1328,432958500000.0,0.2511732,0,0,0,0,1,1,4.3247117238242586e-08,4.613570576133127e-08,0.00015430795638542757,17,9,5
13079,1013.3118830745788,1343.335,0.2499552,0,0,0,0,1,1,2.55351295663786e-15,1.7208456881689926e-13,3.299746371476786e-06,8,4,5
13080,39159788815.66386,24257850000.0,0.2587409,0,0,0,0,1,1,3.448772762484477e-07,3.4564838212312644e-07,4.1731667584275116e-05,20,10,6
13081,4034995101.9656553,2755273000.0,0.2383734,0,0,0,0,1,1,2.2337860294818768e-07,2.219058191643697e-07,0.00014324007811084005,19,10,5
13082,914645.4200645952,537175.5,0.2492786,0,0,0,0,1,1,2.11847514875817e-11,1.5172967981570663e-09,3.677231266928963e-05,14,7,5
13083,482690604473.8663,297836200000.0,0.248743,0,0,0,0,1,1,7.594830253102987e-08,7.836241890417356e-08,0.002836807253629962,18,9,5
13084,41622147336356.9,34439080000000.0,0.2477867,0,0,0,0,1,1,5.678843513638408e-08,5.949176554054451e-08,7.257673099644517e-05,18,9,5
13085,1292888.2657017314,1233960.0,0.2510259,0,0,0,0,1,1,1.0057612716551922e-06,1.005736076475916e-06,7.954972300422414e-05,19,10,6
13086,1953292.9177180598,1060501.0,0.2528176,0,0,0,0,1,1,6.765741365746935e-07,6.75562139288543e-07,0.0001095160843280504,17,9,5
13087,21759345.876223005,186288300.0,0.2430224,0,0,0,0,1,1,1.5095281719057496e-08,1.2618122241514484e-08,1.227391350835938e-05,18,9,5
13088,691069.9887466996,214747.2,0.2583707,0,0,0,0,1,1,1.5981524936481417e-05,1.5982013772897208e-05,0.000827806032088263,14,7,5
13089,26500057.84494525,115882800.0,0.2841859,0,0,0,0,1,1,5.569300383923004e-07,5.570059099790914e-07,3.3448124566209936e-05,22,12,6
13090,5624.839928860627,1311.468,0.2478252,0,0,0,0,1,1,2.983939526222551e-14,4.071152331018799e-12,0.00010877517179574911,7,4,5
13091,12359020.988473512,6113844.0,0.2482453,0,0,0,0,1,1,2.0500929759359465e-07,2.021903592330787e-07,8.448750260703353e-05,17,9,5
13092,5881.534834749716,10218.35,0.244878,0,0,0,0,1,1,1.354472090042691e-14,1.4159229344556934e-12,5.263406701500051e-05,6,3,5
13093,57070498471.8855,52550210000.0,0.250338,0,0,0,0,1,1,7.137430835246761e-08,6.71746305247467e-08,0.00011887279786848559,18,9,5
13094,9165.600445181539,6487.89,0.2527448,0,0,0,0,1,1,9.940513568332639e-14,4.89820054887828e-12,4.748982492952302e-05,11,6,5
13095,10042831782.320063,6555391000.0,0.2517979,0,0,0,0,1,1,2.000501960752743e-07,1.972619150247823e-07,0.00013377458894781036,18,10,5
13096,319183.05515300494,1641051.0,0.2427666,0,0,0,0,1,1,6.165545427538888e-07,6.165994633211547e-07,0.00017775757303245543,15,8,5
13097,4789959373.142576,3488527000.0,0.2486636,0,0,0,0,1,1,6.275148577603164e-08,5.7683730674507386e-08,0.00015927919085459162,18,9,5
13098,29372064200.918224,99197190000.0,0.3809376,0,0,0,0,1,1,3.439244242731121e-07,3.4389201167273065e-07,6.701460974248286e-05,22,11,5
13099,7081912066.726197,14166820000.0,0.2140751,0,0,0,0,1,1,5.255064093323547e-07,5.253122558612766e-07,4.4634464172632615e-05,22,11,6
13100,391662.4828752447,1462485.0,0.2568739,0,0,0,0,1,1,6.854053939964189e-07,6.853986057597794e-07,1.9006514320074608e-05,15,8,5
13101,313.91689528330505,4469.383,0.280598,0,0,0,0,1,1,9.71445146547012e-16,3.8968828164342995e-14,6.048735047281539e-07,8,4,5
13102,57120948.70139248,693590700.0,1.557358,0,0,0,0,1,1,1.6234875791498737e-06,1.6234820386928916e-06,1.3910422095864128e-05,24,13,5
13103,5446060163.671539,30169400000.0,0.2135416,0,0,0,0,1,1,8.166181664215344e-07,8.166462235892347e-07,0.00010652023987839376,23,12,6
13104,20.466340712715756,15.25503,0.1020788,1,1,0,1,1,1,2.000555692627411e-16,4.401222523780304e-15,2.3419654577230797e-07,4,2,6
13105,6691.0585257799175,6305.456,0.2488648,0,0,0,0,1,1,8.781864124784988e-14,6.886713421749846e-13,0.00014006335820970772,9,5,5
13106,766935.8642387432,653105.3,0.2398152,0,0,0,0,1,1,1.40365108604202e-06,1.4011995495573182e-06,0.0010395741604205964,18,9,6
13107,20.382670118418996,16.77396,0.4170515,0,0,0,0,1,1,2.220446049250313e-16,5.495603971894525e-15,5.981539841215522e-08,4,3,6
13108,7134.603380017155,3734.405,0.2332358,0,0,0,0,1,1,0.0001357195688711122,0.00013571956673084307,0.0001548691137009651,13,7,6
13109,375875539.519136,169976900.0,0.258222,0,0,0,0,1,1,6.13721559280177e-07,6.133714929743e-07,2.8182424800999358e-05,21,11,6
13110,84864.89561993588,1148149.0,0.2612374,0,0,0,0,1,1,8.796066159333371e-07,8.79639259765419e-07,1.4986597120292267e-05,14,7,5
13111,33152.850927944135,16309.48,0.2477069,0,0,0,0,1,1,6.13600992270813e-05,6.13601038755851e-05,0.0005546863089710419,13,7,6
13112,1266643567175.9883,958459700000.0,0.2563323,0,0,0,0,1,1,1.616410192327783e-07,1.659345690862235e-07,9.808048317576337e-05,19,10,6
13113,89.00107228408694,117.0024,0.3940594,0,0,0,0,1,1,0.008340193150432329,0.008340193150378594,0.008339058718356718,4,2,5
13114,1606154.7303481153,19280380.0,0.2633394,0,0,0,0,1,1,6.0000025503548216e-09,5.957926041411099e-09,1.559213180601926e-05,18,9,5
13115,18572.619106956347,14217.54,0.248079,0,0,0,0,1,1,6.326952948812531e-05,6.326954906202703e-05,0.00012366829472195185,11,6,5
13116,23221733.382172786,36659240.0,0.2929276,0,0,0,0,1,1,3.2223017587540426e-08,2.3860950770782097e-08,0.00018697441982085117,17,9,5
13117,95232.84497692733,158890.9,0.2546841,0,0,0,0,1,1,4.445555148057539e-13,3.521965745993816e-11,8.711812311123765e-05,12,6,5
13118,383.94286028993037,1341.336,0.1949333,0,0,0,0,1,1,1.3322676295501878e-15,3.3306690738754696e-14,1.2757180511968613e-06,9,5,6
13119,3280513.2055822625,8416200.0,0.2454232,0,0,0,0,1,1,1.3411609595115337e-07,1.345652273221365e-07,1.9291132546422896e-05,17,9,5
13120,712353255.8169224,1536521000.0,0.2529979,0,0,0,0,1,1,4.151904294155133e-08,4.7078262522636247e-08,0.00018010011137983126,17,9,5
13121,209683305902.38205,95157550000.0,0.2566424,0,0,0,0,1,1,4.6742137536684007e-07,4.670578446064697e-07,0.00021353868573816904,20,11,6
13122,11926.911947442279,20618.73,0.2477516,0,0,0,0,1,1,4.8346310051020375e-05,4.834631540453778e-05,0.0001793592871438786,9,5,5
13123,460382305.5446894,4927390000.0,0.2465894,0,0,0,0,1,1,2.795927092347217e-07,2.795749253770019e-07,1.751797356103202e-05,22,12,6
13124,33942009930.149647,186051100000.0,0.2479838,0,0,0,0,1,1,4.9345619923535367e-08,4.518529472807842e-08,8.137678782271784e-06,19,10,5
13125,113216.68469748847,202855.7,0.2491479,0,0,0,0,1,1,5.1596024895350645e-06,5.159609952509747e-06,9.069835314690078e-05,14,7,5
13126,179.14456086363992,545.688,0.1743851,0,0,0,0,1,1,0.0063937774629225785,0.006393777462913253,0.0063922876898301895,5,3,5
13127,115970120.87579635,75772090.0,0.2493045,0,0,0,0,1,1,2.7406013361792724e-08,5.654789385183026e-09,0.00011732428060466982,16,9,5
13128,229148.85359236508,120555.7,0.2518644,0,0,0,0,1,1,7.708833571484774e-13,1.147608674756384e-10,0.00012079286551602841,14,7,5
13129,380658925.1270165,678620300.0,0.3255056,0,0,0,0,1,1,1.044919916703968e-06,1.0457934980223627e-06,0.00027577310480531025,21,11,6
13130,31400372453.538097,235522000000.0,0.2900466,0,0,0,0,1,1,4.2467283173364123e-07,4.2469682665080555e-07,3.61508768272345e-05,22,12,6
13131,11668467.604723778,6653411.0,0.2551245,0,0,0,0,1,1,2.401683104078904e-07,2.3814907247036557e-07,3.13292799473432e-05,19,10,6
13132,360419.7332872917,310716.5,0.2496445,0,0,0,0,1,1,2.9211277904344404e-11,1.2735404000137521e-09,0.0006967585614307394,12,6,5
13133,3025.250028668289,31268.3,0.2159517,0,0,0,0,1,1,6.050715484207103e-15,1.2309597785531423e-13,8.080719038711104e-06,12,6,5
13134,991.1334803260464,892.2302,0.6617682,0,0,0,0,1,1,0.0016637006051958825,0.0016637006063368346,0.0016775656593592406,8,4,6
13135,8067537172.017309,3811179000.0,0.2647013,0,0,0,0,1,1,1.3364368591783915e-06,1.336619423586427e-06,0.0002658831006452367,22,11,6
13136,249657085835.6311,1579758000000.0,0.2629553,0,0,0,0,1,1,3.66896712455933e-08,3.7139560205012856e-08,0.0001040390645684619,19,10,5
13137,1357.6213247962994,3081.545,0.2639416,0,0,0,0,1,1,2.7755575615628914e-17,5.195011087977264e-13,3.489956743013556e-06,10,5,5
13138,2589968.7017696737,3560706.0,0.2287504,0,0,0,0,1,1,1.469464298908818e-06,1.4693066388571374e-06,0.00011340432917333887,21,11,6
13139,9030190.69670652,5314097.0,0.238857,0,0,0,0,1,1,3.0775107418323167e-07,3.0760410735511724e-07,0.00012214898596970224,20,10,6
13140,9241.137611445763,8129.679,0.2477049,0,0,0,0,1,1,2.886579864025407e-14,1.8171020244039937e-12,0.00014168596054819904,7,4,5
13141,21587348.81325465,12369160.0,0.2503557,0,0,0,0,1,1,6.383578572410897e-07,6.382919223169026e-07,9.392756988713113e-05,20,10,6
13142,12813415.577739611,14147490.0,0.2492009,0,0,0,0,1,1,7.208359956813537e-08,6.97407709789845e-08,9.72360372705835e-05,18,9,5
13143,1088275092.9336817,802650600.0,0.2612539,0,0,0,0,1,1,3.3376566332954383e-07,3.380790944973455e-07,9.631389736686202e-05,20,10,5
13144,5877037142.442217,12583370000.0,0.2697367,0,0,0,0,1,1,6.536691188330224e-07,6.53877952394577e-07,0.0008909089608864496,22,11,6
13145,7129192.274502338,4662793.0,0.2496718,0,0,0,0,1,1,1.8754189787589598e-10,2.245382977246411e-08,0.000487527577637065,15,8,5
13146,6230.9717115150925,4206.687,0.2629104,0,0,0,0,1,1,1.516579804496232e-13,1.2770194110831829e-11,7.73977245764924e-05,13,7,6
13147,130871.66485021957,1516633.0,0.2281032,0,0,0,0,1,1,6.598623712439355e-07,6.598544312619303e-07,2.430609976639131e-05,16,8,5
13148,36382577639.56372,23697380000.0,0.2487784,0,0,0,0,1,1,6.718587186593794e-08,7.502196353037505e-08,4.80125882582616e-05,18,9,5
13149,38715.042335542814,214478.0,0.2526811,0,0,0,0,1,1,5.917488721252084e-14,3.655853397788178e-12,1.0185489075609233e-05,13,6,5
13150,1568433947.6405308,2432229000.0,0.3080067,0,0,0,0,1,1,7.542673323996576e-07,7.455586645372719e-07,0.004107727171526566,20,10,6
13151,22160368.976900876,121921900.0,0.2379321,0,0,0,0,1,1,1.1395067250896673e-07,1.1389650622639635e-07,0.00011628551280407073,20,10,5
13152,57.257322187695976,44.60078,0.05445333,1,1,0,1,1,1,6.106226635438361e-16,3.5638159090467525e-14,9.468845644233781e-07,4,2,5
13153,174.0010427239057,129.7801,0.1197152,1,1,0,1,1,1,0.01180766588071791,0.011807665880664953,0.01180473874496979,4,2,5
13154,15.807633798262591,54.15233,5.190987,0,0,0,0,1,1,5.551115123125783e-17,8.326672684688674e-15,1.4397571990176772e-07,6,3,6
13155,24.59963339464148,33.11794,0.08932533,1,1,0,1,1,1,3.3306690738754696e-16,2.886579864025407e-15,1.9526752770282485e-07,3,2,6
13156,2385.518064948339,8537.194,0.2576095,0,0,0,0,1,1,9.070522111187529e-14,3.132050174770029e-12,2.540525646244074e-05,8,4,5
13157,438692575.54981774,2724420000.0,0.2829629,0,0,0,0,1,1,3.6419292515077473e-07,3.641805123022479e-07,4.582659328888905e-05,22,12,6
13158,333.9173946449095,191.2971,0.1166658,1,1,0,1,1,1,2.9976021664879227e-15,1.8096635301390052e-13,7.133617151433569e-06,4,2,5
13159,592919676571.56,298984500000.0,0.2545283,0,0,0,0,1,1,1.6146471785021078e-07,1.5869145182650116e-07,8.569583953483794e-05,19,10,6
13160,270271184.6666403,3087582000.0,0.1980609,0,0,0,0,1,1,2.031339495500717e-07,2.0310769055509326e-07,5.8442803046676595e-05,21,11,5
13161,943282150.3872088,9101574000.0,0.2908152,0,0,0,0,1,1,9.547771623319434e-08,9.582163601473681e-08,2.674508374711504e-06,20,11,5
13162,40913455.20380377,40601420.0,0.2506948,0,0,0,0,1,1,2.6548325815500817e-08,3.2148065265413805e-08,7.357594725004857e-05,17,9,5
13163,12110583.6397812,9849665.0,0.2146004,0,0,0,0,1,1,8.532830055791869e-07,8.532129092954259e-07,0.0001151721627215797,21,11,6
13164,238328.58037859434,92598.87,0.2125391,0,0,0,0,1,1,1.6284343952599804e-07,1.6269406982039794e-07,1.4166456111196468,18,9,6
13165,2755864.1667811116,16780760.0,1.56797,0,0,0,0,1,1,2.537580261141592e-06,2.5375716341535792e-06,2.865683508312955e-05,23,12,5
13166,45340.56177734932,21961.29,0.2573636,0,0,0,0,1,1,2.0690585779451976e-12,5.4867843339802444e-11,1.583180412610754e-05,14,7,6
13167,9311.984516502676,7364.716,0.2765485,0,0,0,0,1,1,8.574958492862513e-05,8.574958922048255e-05,1.9163289835825173e-05,14,7,6
13168,106723336391.97734,94281620000.0,0.249337,0,0,0,0,1,1,4.236612838326437e-08,6.121820195215122e-08,0.001651463097747441,17,9,5
13169,41490.85746651322,28161.33,0.2506992,0,0,0,0,1,1,9.497645170183238e-13,1.0822102149017518e-10,7.773309139924797e-05,9,5,5
13170,7833.896203686888,10903.06,0.2903757,0,0,0,0,1,1,0.00023629563859517422,0.00023629563408888998,0.00038066659515401113,13,7,6
